Level and Distortion,,,
Left-Left(Total),,Right-Left(Total),
X,Y,X,Y
Hz,dBSPL,Hz,dBSPL
6319.44444444444,14.3245931546849,6319.44444444444,19.679325991924
6333.33333333333,13.2606831269249,6333.33333333333,19.1993494780899
6347.22222222222,13.1168847140756,6347.22222222222,22.7296823234993
6361.11111111111,14.0575685501398,6361.11111111111,23.0635385378454
6375,17.6845885097234,6375,20.2220500968961
6388.88888888889,17.28775273101,6388.88888888889,20.2232742037275
6402.77777777778,13.4349589417376,6402.77777777778,19.6431661629692
6416.66666666667,13.2654662191415,6416.66666666667,19.6710501141282
6430.55555555556,13.9742400837815,6430.55555555556,22.0249394755591
6444.44444444444,15.0096398343938,6444.44444444444,23.4485727833963
6458.33333333333,15.3519325522816,6458.33333333333,24.2653771460973
6472.22222222222,16.3787460439166,6472.22222222222,23.878307102431
6486.11111111111,19.1483425195203,6486.11111111111,21.2711372883407
6500,20.9946999074283,6500,19.1289338863276
6513.88888888889,20.1274754111446,6513.88888888889,21.0607016280213
6527.77777777778,16.1159084470812,6527.77777777778,22.6099497351803
6541.66666666667,13.3594679073254,6541.66666666667,23.0331303803254
6555.55555555556,16.2152793383643,6555.55555555556,21.1862649819183
6569.44444444444,19.8290596841635,6569.44444444444,18.5003544062664
6583.33333333333,20.8497675607019,6583.33333333333,21.2452830553454
6597.22222222222,20.5577130735244,6597.22222222222,23.2244238253154
6611.11111111111,19.9626123429484,6611.11111111111,23.4268942001143
6625,18.2489519308605,6625,23.0721725025536
6638.88888888889,16.1382020439327,6638.88888888889,20.6771148520909
6652.77777777778,14.669195345844,6652.77777777778,16.9696804691525
6666.66666666667,15.2382335050629,6666.66666666667,14.7718209200516
6680.55555555556,15.7217715489836,6680.55555555556,16.9446973734387
6694.44444444444,19.6181323014534,6694.44444444444,20.4436502732552
6708.33333333333,21.4713482054246,6708.33333333333,21.5819135330568
6722.22222222222,20.2754711879536,6722.22222222222,22.7807066008725
6736.11111111111,18.3783651798239,6736.11111111111,20.7965071582624
6750,17.4974034676729,6750,20.3568575863769
6763.88888888889,18.5231421174404,6763.88888888889,23.0771647591236
6777.77777777778,18.8848389707245,6777.77777777778,22.794265295972
6791.66666666667,18.4800945953891,6791.66666666667,24.2954338627728
6805.55555555556,18.6300786993445,6805.55555555556,24.3056109052221
6819.44444444444,17.3798198355405,6819.44444444444,22.1422358693367
6833.33333333333,16.4724257446839,6833.33333333333,23.3381042526056
6847.22222222222,16.0299127633937,6847.22222222222,23.8154316005609
6861.11111111111,17.5219222910242,6861.11111111111,22.9555869118529
6875,16.7336864953299,6875,22.4750416434775
6888.88888888889,14.2413055640793,6888.88888888889,20.8540213165375
6902.77777777778,17.6348213080054,6902.77777777778,18.7548640024307
6916.66666666667,19.4620566255007,6916.66666666667,17.0906175770682
6930.55555555556,20.9888148882487,6930.55555555556,15.8144595067572
6944.44444444444,20.1595791664281,6944.44444444444,17.3735738129731
6958.33333333333,16.1191125437617,6958.33333333333,16.4449155882799
6972.22222222222,17.917003970474,6972.22222222222,15.4026151108314
6986.11111111111,20.5739024836284,6986.11111111111,20.2929578807145
7000,21.3621960241609,7000,22.3445323779844
7013.88888888889,19.5699290908208,7013.88888888889,21.4607677867703
7027.77777777778,17.3920804897472,7027.77777777778,19.660845994356
7041.66666666667,18.0928331205295,7041.66666666667,17.1400855765883
7055.55555555556,18.8775081538737,7055.55555555556,19.0710574680819
7069.44444444444,19.8456088360429,7069.44444444444,23.3429075038056
7083.33333333333,19.6549096954614,7083.33333333333,24.1544893424169
7097.22222222222,20.2558592198351,7097.22222222222,22.6126577821597
7111.11111111111,21.4500140489223,7111.11111111111,19.7556524528744
7125,21.965858231388,7125,17.1553541487578
7138.88888888889,21.219878174619,7138.88888888889,17.2844949962834
7152.77777777778,18.4779401595432,7152.77777777778,16.270940213217
7166.66666666667,16.0840367526265,7166.66666666667,16.3562973168703
7180.55555555556,15.9891359358271,7180.55555555556,19.1712469239742
7194.44444444444,16.3282800095434,7194.44444444444,20.5373108129792
7208.33333333333,14.2228841196548,7208.33333333333,21.2204691533093
7222.22222222222,12.1387945874996,7222.22222222222,20.944342790362
7236.11111111111,15.6869066925669,7236.11111111111,22.2304456758177
7250,18.1659392600531,7250,23.5069750797873
7263.88888888889,18.8800200869532,7263.88888888889,21.7357327211293
7277.77777777778,17.2043042275491,7277.77777777778,17.6099325833258
7291.66666666667,14.9057885744654,7291.66666666667,15.0051445125107
7305.55555555556,14.9134174113822,7305.55555555556,18.6157630105336
7319.44444444444,17.8921407326623,7319.44444444444,20.737771004353
7333.33333333333,19.9039171268808,7333.33333333333,20.4175859098896
7347.22222222222,18.9766899492437,7347.22222222222,20.5575986188388
7361.11111111111,17.4577920739743,7361.11111111111,20.312219736753
7375,16.8815407938529,7375,18.8580951167002
7388.88888888889,16.7610270856615,7388.88888888889,19.1491456402719
7402.77777777778,15.656008478573,7402.77777777778,17.8294855959108
7416.66666666667,14.6100057884828,7416.66666666667,16.9540535621643
7430.55555555556,15.0782533525747,7430.55555555556,21.5353374321799
7444.44444444444,15.9060433339745,7444.44444444444,21.4305891636022
7458.33333333333,21.6815099171756,7458.33333333333,20.6820321568656
7472.22222222222,23.5020347204224,7472.22222222222,21.9171249451637
7486.11111111111,20.4425968249938,7486.11111111111,19.7291760354739
7500,14.1147398569625,7500,16.9113175633827
7513.88888888889,14.1889696704122,7513.88888888889,16.1910075509597
7527.77777777778,15.9613884632633,7527.77777777778,20.1809847092881
7541.66666666667,18.4878888190559,7541.66666666667,21.381800266985
7555.55555555556,18.4683110469527,7555.55555555556,17.0143885599427
7569.44444444444,16.5259640935818,7569.44444444444,20.7715212121283
7583.33333333333,15.4127064364187,7583.33333333333,21.8765802809125
7597.22222222222,14.9122970092382,7597.22222222222,18.5429796996201
7611.11111111111,14.9651159273876,7611.11111111111,22.1441556148903
7625,15.5651830579485,7625,23.3343298569461
7638.88888888889,18.0399322251416,7638.88888888889,20.92017481527
7652.77777777778,17.6418471263342,7652.77777777778,18.6646532227295
7666.66666666667,13.0221425061753,7666.66666666667,17.8426509022184
7680.55555555556,14.8175999088603,7680.55555555556,20.0181210152724
7694.44444444444,17.5243641245766,7694.44444444444,21.0661398576952
7708.33333333333,17.4253660103166,7708.33333333333,20.34674272042
7722.22222222222,15.4930581900877,7722.22222222222,20.4665823559266
7736.11111111111,13.0756165244039,7736.11111111111,20.6840186358758
7750,14.3871522555149,7750,19.6966003029343
7763.88888888889,17.2807549065957,7763.88888888889,16.7687190425785
7777.77777777778,16.9331696486637,7777.77777777778,18.2679593619507
7791.66666666667,13.5996733010826,7791.66666666667,18.9945467752434
7805.55555555556,11.4964374608435,7805.55555555556,18.5851803745134
7819.44444444444,16.6954352566659,7819.44444444444,19.3832590553939
7833.33333333333,19.4929073132589,7833.33333333333,17.0461597067241
7847.22222222222,19.0778102294563,7847.22222222222,16.8288503343797
7861.11111111111,17.9994941420427,7861.11111111111,21.1760044695109
7875,16.4047672401497,7875,21.3718919506946
7888.88888888889,15.3033344178406,7888.88888888889,17.0929835636949
7902.77777777778,15.9242073959026,7902.77777777778,19.4256379686422
7916.66666666667,14.4702314596813,7916.66666666667,20.959612097097
7930.55555555556,13.692594408798,7930.55555555556,17.9984063489942
7944.44444444444,16.1778501372998,7944.44444444444,18.529123168971
7958.33333333333,15.9929276181773,7958.33333333333,21.125276754656
7972.22222222222,13.6576040868527,7972.22222222222,20.3459716525753
7986.11111111111,10.976950111068,7986.11111111111,16.5621193155374
8000,6.70803081412284,8000,18.862505867681
8013.88888888889,11.1574734403547,8013.88888888889,21.0542681445949
8027.77777777778,13.1948925431351,8027.77777777778,20.8020552599816
8041.66666666667,13.2213509425885,8041.66666666667,22.096564083567
8055.55555555556,9.98851958423041,8055.55555555556,22.7633209827226
8069.44444444444,11.6731460814706,8069.44444444444,20.9893001007702
8083.33333333333,8.8230000597104,8083.33333333333,16.8698435743396
8097.22222222222,18.6461960328848,8097.22222222222,21.3988671672898
8111.11111111111,22.8941058534828,8111.11111111111,23.235960094202
8125,22.1536315070058,8125,18.2417119535486
8138.88888888889,18.8805051973869,8138.88888888889,14.9825183648428
8152.77777777778,15.5477650487315,8152.77777777778,18.1980951594065
8166.66666666667,16.6429801342483,8166.66666666667,18.4718287880327
8180.55555555556,17.1073578030026,8180.55555555556,21.337094851057
8194.44444444445,13.755020290463,8194.44444444445,21.1755700055872
8208.33333333333,14.6656510989543,8208.33333333333,17.084759461861
8222.22222222222,18.681463014706,8222.22222222222,15.3048839484436
8236.11111111111,18.5958304571212,8236.11111111111,18.9391678315368
8250,12.0298941076335,8250,17.344109054031
8263.88888888889,11.4711212447755,8263.88888888889,13.3196365780614
8277.77777777778,13.5549153136614,8277.77777777778,15.5859354295564
8291.66666666667,14.0409979326937,8291.66666666667,15.8461479874042
8305.55555555556,13.3999654276529,8305.55555555556,14.8237634475188
8319.44444444445,14.0875015087157,8319.44444444445,19.4396678985913
8333.33333333333,15.5962975182522,8333.33333333333,23.2270187528968
8347.22222222222,13.9128647413925,8347.22222222222,22.6561718472187
8361.11111111111,13.3648360833978,8361.11111111111,21.288019809593
8375,9.62063273098003,8375,20.6271589460311
8388.88888888889,9.93730421112866,8388.88888888889,16.4866285569209
8402.77777777778,14.0444735937383,8402.77777777778,16.5714445315066
8416.66666666667,18.2857854876994,8416.66666666667,14.8002389639739
8430.55555555556,18.3659279266784,8430.55555555556,20.5563789999476
8444.44444444445,14.1348625960647,8444.44444444445,23.0743393265339
8458.33333333333,16.0181548003911,8458.33333333333,19.6230280952567
8472.22222222222,16.0216794774455,8472.22222222222,19.0704715006311
8486.11111111111,15.206412874866,8486.11111111111,20.9243222867692
8500,16.015313711741,8500,17.4390822739992
8513.88888888889,15.6506006543135,8513.88888888889,14.2419938080696
8527.77777777778,16.3025417381699,8527.77777777778,18.1853336490559
8541.66666666667,17.7885225601818,8541.66666666667,22.006370134162
8555.55555555556,18.3938931214465,8555.55555555556,23.4249476512824
8569.44444444445,15.8521500087318,8569.44444444445,21.0418847347465
8583.33333333333,13.3418376391125,8583.33333333333,16.1109357602647
8597.22222222222,15.19740230608,8597.22222222222,16.2543413606982
8611.11111111111,15.5739510222561,8611.11111111111,17.2891632739264
8625,15.3226659283146,8625,19.0592245334497
8638.88888888889,15.3182500456945,8638.88888888889,16.7465562184879
8652.77777777778,15.6473692784009,8652.77777777778,14.5518277727847
8666.66666666667,14.6404199820456,8666.66666666667,18.1871443843048
8680.55555555556,16.7992819591107,8680.55555555556,17.9823135527319
8694.44444444445,18.9171124923226,8694.44444444445,15.5975818027778
8708.33333333333,16.7170010778352,8708.33333333333,12.3241258485602
8722.22222222222,13.2043625531483,8722.22222222222,17.1958155707731
8736.11111111111,15.1842451863347,8736.11111111111,19.2209010896015
8750,17.6729571240677,8750,18.7989950727869
8763.88888888889,15.353279809478,8763.88888888889,16.8965050616504
8777.77777777778,8.92003648267427,8777.77777777778,13.8829809829141
8791.66666666667,16.93843063689,8791.66666666667,18.6663449193031
8805.55555555556,17.7728520243993,8805.55555555556,20.1306847683594
8819.44444444445,15.5458224558339,8819.44444444445,17.1002594808337
8833.33333333333,14.8738229377132,8833.33333333333,16.4490510861463
8847.22222222222,15.0612825572665,8847.22222222222,19.4518875829686
8861.11111111111,12.3100576332132,8861.11111111111,20.6536660928746
8875,9.52990438354422,8875,20.4329793254049
8888.88888888889,14.2548277295186,8888.88888888889,18.5849484181908
8902.77777777778,16.0286636290867,8902.77777777778,19.455431166449
8916.66666666667,16.2980920857534,8916.66666666667,20.7138713013874
8930.55555555556,14.9455646050279,8930.55555555556,17.4440852822287
8944.44444444445,13.8259084215154,8944.44444444445,18.0963754263458
8958.33333333333,9.49065609250658,8958.33333333333,24.0017207762352
8972.22222222222,6.73347465765981,8972.22222222222,24.3636035522709
8986.11111111111,13.4357150612964,8986.11111111111,19.5226350514748
9000,11.3038288985612,9000,19.9735444033397
9013.88888888889,11.4514142031984,9013.88888888889,20.3477745771167
9027.77777777778,12.6915628795485,9027.77777777778,16.7133385122434
9041.66666666667,9.48375990707756,9041.66666666667,17.1185794612375
9055.55555555556,11.2052037171266,9055.55555555556,19.7149856922354
9069.44444444445,13.0938254584958,9069.44444444445,22.250068932869
9083.33333333333,14.888675325327,9083.33333333333,19.1075380139584
9097.22222222222,13.9827840058894,9097.22222222222,9.95021237406879
9111.11111111111,16.2001136733048,9111.11111111111,17.7371925767911
9125,18.9210963399081,9125,19.8857760525833
9138.88888888889,16.1076473743573,9138.88888888889,20.0035605385452
9152.77777777778,10.7965531902301,9152.77777777778,22.0420124404844
9166.66666666667,12.1815100744855,9166.66666666667,20.693781588666
9180.55555555556,11.603318247659,9180.55555555556,14.0579955775875
9194.44444444445,10.762945569452,9194.44444444445,21.4041141967494
9208.33333333333,10.8460946562335,9208.33333333333,21.4440809737429
9222.22222222222,11.8781584298929,9222.22222222222,20.9412919350065
9236.11111111111,12.9671800768538,9236.11111111111,23.1420468103214
9250,14.7349418286228,9250,21.8185050416871
9263.88888888889,16.2365281467322,9263.88888888889,18.428039079951
9277.77777777778,18.324545241494,9277.77777777778,16.1968455096643
9291.66666666667,17.5078921638611,9291.66666666667,19.7348786371656
9305.55555555556,11.312983679913,9305.55555555556,20.0983268480171
9319.44444444445,12.0226774749818,9319.44444444445,16.3615180022351
9333.33333333333,10.0609169617797,9333.33333333333,15.5009788531684
9347.22222222222,10.9596514660191,9347.22222222222,18.3528042131213
9361.11111111111,15.1029887523276,9361.11111111111,22.2254348978964
9375,13.9374262193618,9375,22.3203541181691
9388.88888888889,15.1405918742811,9388.88888888889,17.9196077164648
9402.77777777778,16.1966708616139,9402.77777777778,17.2744309841081
9416.66666666667,13.0493487519414,9416.66666666667,17.9926591792237
9430.55555555556,10.5569937660611,9430.55555555556,17.2401895104511
9444.44444444445,14.6551269938829,9444.44444444445,19.6459630451951
9458.33333333333,14.6025772972013,9458.33333333333,19.5036207189512
9472.22222222222,10.4941798826691,9472.22222222222,17.6666687308497
9486.11111111111,8.3955094921557,9486.11111111111,17.2696193498289
9500,10.692492355153,9500,19.8112579398251
9513.88888888889,15.3895418213663,9513.88888888889,23.0611473367289
9527.77777777778,16.4993663943186,9527.77777777778,23.2206960866831
9541.66666666667,17.6909073310312,9541.66666666667,20.2664272674625
9555.55555555556,18.5304638668979,9555.55555555556,18.2586709156707
9569.44444444445,14.5877497172358,9569.44444444445,17.7398446526015
9583.33333333333,12.5344487251046,9583.33333333333,17.375725609648
9597.22222222222,13.712971755996,9597.22222222222,18.9622410682941
9611.11111111111,14.0632159710561,9611.11111111111,20.3777257540753
9625,15.3139436944188,9625,22.7154599578381
9638.88888888889,13.2128696590085,9638.88888888889,23.5596547967197
9652.77777777778,11.1762826568815,9652.77777777778,22.6365386445855
9666.66666666667,9.48464530324205,9666.66666666667,20.6935661842266
9680.55555555556,14.3396303998238,9680.55555555556,15.5309971773284
9694.44444444445,17.290157427766,9694.44444444445,8.98199875258839
9708.33333333333,16.5798326445844,9708.33333333333,14.1793504704054
9722.22222222222,16.9970613403912,9722.22222222222,14.5692832884563
9736.11111111111,16.5344042418537,9736.11111111111,15.0518704891144
9750,13.4932983289901,9750,16.7732434139909
9763.88888888889,13.3030750704469,9763.88888888889,17.2915332589865
9777.77777777778,11.4502651401602,9777.77777777778,16.7675168024299
9791.66666666667,10.8101845913369,9791.66666666667,17.3606278694459
9805.55555555556,13.8532181639926,9805.55555555556,15.2880503891037
9819.44444444445,13.3378705164726,9819.44444444445,21.0124710211099
9833.33333333333,14.7540526534488,9833.33333333333,23.2712957325111
9847.22222222222,14.5959393945253,9847.22222222222,18.8003242539229
9861.11111111111,11.7027610396911,9861.11111111111,18.0461432509975
9875,12.0714667447478,9875,20.2392056741199
9888.88888888889,13.1611149285905,9888.88888888889,16.2736619144136
9902.77777777778,13.4844864250064,9902.77777777778,13.4576286222119
9916.66666666667,13.3844005569762,9916.66666666667,13.4210769704168
9930.55555555556,15.3781069417815,9930.55555555556,11.7625640698233
9944.44444444445,14.0740347439995,9944.44444444445,8.4829345987929
9958.33333333333,13.8469869964781,9958.33333333333,12.6991879900034
9972.22222222222,15.0643687385369,9972.22222222222,17.6120051364751
9986.11111111111,7.92288223427243,9986.11111111111,17.7164337422548
10000,12.6252722156168,10000,14.1108765320602
10013.8888888889,16.6365071542605,10013.8888888889,15.1573098552839
10027.7777777778,14.8965638255099,10027.7777777778,16.9337010549568
10041.6666666667,12.1887730666883,10041.6666666667,18.9468360545206
10055.5555555556,14.666813828898,10055.5555555556,18.721716310731
10069.4444444444,14.4928649821778,10069.4444444444,16.3923415475904
10083.3333333333,10.3113269516497,10083.3333333333,17.3832971572035
10097.2222222222,5.60923543344378,10097.2222222222,15.0491781080517
10111.1111111111,6.85833597694734,10111.1111111111,13.8543802832328
10125,10.7198084003154,10125,17.5763567767426
10138.8888888889,12.0533925766624,10138.8888888889,18.4166304475569
10152.7777777778,14.1225163405688,10152.7777777778,19.2701030666535
10166.6666666667,13.0186717379266,10166.6666666667,18.5379092486657
10180.5555555556,14.5599265331901,10180.5555555556,18.6828791432852
10194.4444444444,15.5988527434163,10194.4444444444,20.896004109931
10208.3333333333,12.8336184560778,10208.3333333333,18.3188727341908
10222.2222222222,12.3667115621339,10222.2222222222,12.8038091685655
10236.1111111111,10.3080331863077,10236.1111111111,17.1183127844817
10250,13.4461630268843,10250,15.5437136752098
10263.8888888889,14.7375143579859,10263.8888888889,12.9899256769543
10277.7777777778,10.2186069465953,10277.7777777778,12.067941062107
10291.6666666667,10.8256985164077,10291.6666666667,17.1458161943012
10305.5555555556,10.4264248867341,10305.5555555556,19.5005247952533
10319.4444444444,14.3845746596788,10319.4444444444,14.5076880535351
10333.3333333333,16.9554949075242,10333.3333333333,18.0456265307372
10347.2222222222,14.8499243599488,10347.2222222222,20.4928318954688
10361.1111111111,11.8020962503951,10361.1111111111,13.7852671317582
10375,9.53267430559316,10375,18.3253142606581
10388.8888888889,8.58037720785413,10388.8888888889,21.6872223772786
10402.7777777778,9.24932839488583,10402.7777777778,19.7583337150732
10416.6666666667,11.5464001366939,10416.6666666667,17.1546767795489
10430.5555555556,13.0010558300669,10430.5555555556,18.14535827994
10444.4444444444,15.0836968349149,10444.4444444444,19.7176638197521
10458.3333333333,16.5760108442704,10458.3333333333,19.4487497096953
10472.2222222222,12.4397284871561,10472.2222222222,19.5659947073362
10486.1111111111,4.21114498855005,10486.1111111111,20.3441245952165
10500,12.4219794542584,10500,19.5894258686618
10513.8888888889,12.9374390341692,10513.8888888889,15.2825155201459
10527.7777777778,14.0776839440586,10527.7777777778,10.7013125257038
10541.6666666667,14.9326586301651,10541.6666666667,15.3083055748135
10555.5555555556,14.4544202113492,10555.5555555556,15.6404489463293
10569.4444444444,14.3655193977158,10569.4444444444,13.3083124098129
10583.3333333333,15.3885352331974,10583.3333333333,10.201703320204
10597.2222222222,15.7942387469611,10597.2222222222,15.6027055339517
10611.1111111111,12.7414843777076,10611.1111111111,17.3884861058578
10625,9.20519806582884,10625,15.7691688812873
10638.8888888889,8.65648720203751,10638.8888888889,15.4237310808864
10652.7777777778,11.1007106493765,10652.7777777778,15.5837184357584
10666.6666666667,15.7231842622745,10666.6666666667,17.0272982780633
10680.5555555556,13.1288341876946,10680.5555555556,20.1557449202141
10694.4444444444,8.42687104574086,10694.4444444444,18.6629867555913
10708.3333333333,15.7761439836354,10708.3333333333,12.0476736968914
10722.2222222222,13.7774949138899,10722.2222222222,18.5131677497558
10736.1111111111,9.27635819486396,10736.1111111111,20.0138656419769
10750,14.8626402314804,10750,15.2864673947596
10763.8888888889,13.7538989867809,10763.8888888889,12.9455193002845
10777.7777777778,9.3583402629745,10777.7777777778,16.9733501312712
10791.6666666667,10.6141063153501,10791.6666666667,17.1332030886115
10805.5555555556,10.9698592819116,10805.5555555556,19.0750573924715
10819.4444444444,10.5604393288384,10819.4444444444,19.9704417667249
10833.3333333333,13.7158665724568,10833.3333333333,17.0033773704183
10847.2222222222,14.930136371667,10847.2222222222,16.7572932982119
10861.1111111111,11.9020087064352,10861.1111111111,19.7040645005059
10875,9.2500455374744,10875,17.9075245168812
10888.8888888889,12.0221745921466,10888.8888888889,14.3084756889397
10902.7777777778,12.6043541574376,10902.7777777778,19.9067192963846
10916.6666666667,10.7525252236757,10916.6666666667,22.2812661240181
10930.5555555556,12.0072399438963,10930.5555555556,22.2349072493745
10944.4444444444,11.8661986989487,10944.4444444444,19.7215418535645
10958.3333333333,15.4772547093169,10958.3333333333,14.4326400003444
10972.2222222222,18.4968602316009,10972.2222222222,16.5327923969649
10986.1111111111,17.1466572848904,10986.1111111111,17.789975367483
11000,14.834883216404,11000,16.7438581907807
11013.8888888889,11.7458940364629,11013.8888888889,20.6853867284239
11027.7777777778,12.3541145062712,11027.7777777778,21.5453266030396
11041.6666666667,16.0899755350134,11041.6666666667,16.4308275155517
11055.5555555556,12.5084917495758,11055.5555555556,16.5128606323155
11069.4444444444,9.18711445301354,11069.4444444444,15.5650301720583
11083.3333333333,14.8202479853869,11083.3333333333,17.0260530794555
11097.2222222222,15.6209750462078,11097.2222222222,20.8291478361109
11111.1111111111,14.4174653186057,11111.1111111111,16.9691163906182
11125,10.7593021348538,11125,13.0687515159366
11138.8888888889,11.6488312777474,11138.8888888889,15.9566068528826
11152.7777777778,14.2560106094823,11152.7777777778,12.6614085173511
11166.6666666667,12.9631502048406,11166.6666666667,14.851592151687
11180.5555555556,12.1773233436128,11180.5555555556,16.4830229834081
11194.4444444444,12.8898167369787,11194.4444444444,17.1251295969526
11208.3333333333,11.1151564455048,11208.3333333333,16.2833005449515
11222.2222222222,8.81806054486712,11222.2222222222,14.0589839917926
11236.1111111111,9.45531523917562,11236.1111111111,17.1510971006995
11250,12.5848805863236,11250,17.3010720506172
11263.8888888889,12.0981381483368,11263.8888888889,17.5545662369974
11277.7777777778,11.9972767871315,11277.7777777778,18.771170896282
11291.6666666667,15.927374694379,11291.6666666667,16.1544980807912
11305.5555555556,15.8360105943967,11305.5555555556,11.0100333911929
11319.4444444444,12.6027289136127,11319.4444444444,12.8837277135679
11333.3333333333,11.5720779782375,11333.3333333333,16.4866534663791
11347.2222222222,13.0861859423181,11347.2222222222,17.2283761579885
11361.1111111111,14.1583058070672,11361.1111111111,16.0404106280686
11375,13.8537144509037,11375,16.446726006022
11388.8888888889,13.3415010855197,11388.8888888889,16.5226963052832
11402.7777777778,12.2917632475122,11402.7777777778,12.1351448099759
11416.6666666667,12.2960573999464,11416.6666666667,16.2979604842452
11430.5555555556,11.9301970304682,11430.5555555556,18.9697838583392
11444.4444444444,12.2214889996751,11444.4444444444,18.6254550750103
11458.3333333333,13.5508785885528,11458.3333333333,19.6559089714134
11472.2222222222,12.6104208785211,11472.2222222222,17.3310882308723
11486.1111111111,12.5050537157301,11486.1111111111,17.2125699918852
11500,12.4096048875178,11500,19.35137728156
11513.8888888889,13.4167776741342,11513.8888888889,19.4512115613685
11527.7777777778,15.2331639461618,11527.7777777778,18.6663326495548
11541.6666666667,15.8581083848681,11541.6666666667,15.220328830212
11555.5555555556,13.6525878449176,11555.5555555556,17.4709611581735
11569.4444444444,8.32424548289021,11569.4444444444,15.7405402795045
11583.3333333333,7.37273757890792,11583.3333333333,16.1040389999269
11597.2222222222,10.0516633398759,11597.2222222222,18.2550094813003
11611.1111111111,11.4758532221251,11611.1111111111,13.7352472850984
11625,12.5024599797597,11625,13.7143200388977
11638.8888888889,13.6446434936802,11638.8888888889,15.0520093223855
11652.7777777778,14.6907623321254,11652.7777777778,12.8753158231499
11666.6666666667,18.6500686117463,11666.6666666667,6.40257979362531
11680.5555555556,18.6642341054276,11680.5555555556,13.3789392672661
11694.4444444444,14.3440798566739,11694.4444444444,16.5694427985042
11708.3333333333,12.7270199913166,11708.3333333333,20.2931312354027
11722.2222222222,12.2468745871602,11722.2222222222,22.7964266325896
11736.1111111111,9.9673425573143,11736.1111111111,22.2414756362869
11750,11.4890044372892,11750,17.4223906861428
11763.8888888889,12.8599247949829,11763.8888888889,18.1365146268977
11777.7777777778,11.1887129940479,11777.7777777778,21.4591812872844
11791.6666666667,13.6557727885898,11791.6666666667,18.6822657743531
11805.5555555556,13.1295404981285,11805.5555555556,19.7207613383505
11819.4444444444,14.0322693668851,11819.4444444444,20.7662996018218
11833.3333333333,15.191278781879,11833.3333333333,18.2229508210775
11847.2222222222,10.9999334916688,11847.2222222222,17.6015181754291
11861.1111111111,12.0827558884661,11861.1111111111,18.7908556597079
11875,14.1001672805094,11875,19.1590818908787
11888.8888888889,11.3563415745358,11888.8888888889,16.7999532469842
11902.7777777778,12.9821637172362,11902.7777777778,17.4873098190021
11916.6666666667,19.8302607127033,11916.6666666667,15.5341125563219
11930.5555555556,21.23238936114,11930.5555555556,12.7434533080028
11944.4444444444,17.4431625216829,11944.4444444444,16.1989330227126
11958.3333333333,9.47744407808453,11958.3333333333,16.1670051003595
11972.2222222222,12.329386307879,11972.2222222222,18.6977262398779
11986.1111111111,9.86053749325321,11986.1111111111,18.3939522423879
12000,8.39630083725471,12000,17.1684629511375
12013.8888888889,11.4748800903482,12013.8888888889,15.711130454767
12027.7777777778,7.29130960067154,12027.7777777778,11.023331761366
12041.6666666667,10.648116787126,12041.6666666667,18.8216218137313
12055.5555555556,13.3192115221473,12055.5555555556,20.4872661676257
12069.4444444444,7.56325264349131,12069.4444444444,17.68317252431
12083.3333333333,12.4131731688294,12083.3333333333,15.7634896816769
12097.2222222222,15.5898131146783,12097.2222222222,14.8063335550701
12111.1111111111,10.3439125502983,12111.1111111111,10.6445276792516
12125,12.1007380185688,12125,16.8342196902515
12138.8888888889,16.310117184699,12138.8888888889,21.5423571742846
12152.7777777778,15.5099118441932,12152.7777777778,20.7161357142818
12166.6666666667,14.3416740884751,12166.6666666667,20.2924021767781
12180.5555555556,16.2227274740682,12180.5555555556,23.2914837045036
12194.4444444444,16.0843522350117,12194.4444444444,22.3688341359976
12208.3333333333,13.4952105405188,12208.3333333333,20.1476799833078
12222.2222222222,13.9298223951382,12222.2222222222,16.522390698765
12236.1111111111,13.9065312998684,12236.1111111111,15.7934866047438
12250,12.9401994094533,12250,18.599760533731
12263.8888888889,6.66964314160537,12263.8888888889,11.1918092709907
12277.7777777778,11.0727941599776,12277.7777777778,19.415758413813
12291.6666666667,14.3236558828326,12291.6666666667,20.1755341308186
12305.5555555556,11.5475150632175,12305.5555555556,14.6075770997506
12319.4444444444,7.05108140573985,12319.4444444444,12.3488364144741
12333.3333333333,6.01083188877989,12333.3333333333,15.2159344792912
12347.2222222222,6.5508589412338,12347.2222222222,16.6462481919968
12361.1111111111,6.03108723333945,12361.1111111111,14.883685235188
12375,13.6598227797242,12375,19.7824424661757
12388.8888888889,12.5367787256309,12388.8888888889,17.845335025766
12402.7777777778,10.5823610307905,12402.7777777778,15.2130499176025
12416.6666666667,14.0569636363846,12416.6666666667,17.1524860197942
12430.5555555556,11.8692997650902,12430.5555555556,13.797678580683
12444.4444444444,2.87662065888347,12444.4444444444,14.9551122477233
12458.3333333333,9.74591827197034,12458.3333333333,13.2287006809159
12472.2222222222,12.8724424771174,12472.2222222222,17.9754690847027
12486.1111111111,8.63768237439894,12486.1111111111,19.2825311403923
12500,15.5635785720236,12500,14.7724035173722
12513.8888888889,17.5850049028546,12513.8888888889,17.2174295600715
12527.7777777778,15.9035516579282,12527.7777777778,19.3753957875217
12541.6666666667,17.0980416539334,12541.6666666667,15.6071449310424
12555.5555555556,16.8331564563571,12555.5555555556,11.0667033705222
12569.4444444444,14.9698709025422,12569.4444444444,11.249605224568
12583.3333333333,11.4611577675589,12583.3333333333,7.83017189782095
12597.2222222222,4.52011900282765,12597.2222222222,11.025030325458
