Phase,,,
Ch1,,Ch2,
X,Y,X,Y
Hz,deg,Hz,deg
798.611111111111,-9.26222485829987,798.611111111111,-11.3343541977518
802.083333333333,-9.21927713455787,802.083333333333,-11.4349560021892
805.555555555556,-9.10506502162107,805.555555555556,-11.446453812394
809.027777777778,-8.9561809551015,809.027777777778,-11.555344651197
812.5,-8.8855711283897,812.5,-11.674153126442
815.972222222222,-8.93066135416151,815.972222222222,-11.8776540243294
819.444444444444,-8.86994660094339,819.444444444444,-11.9822678804328
822.916666666667,-8.85034666401646,822.916666666667,-12.1576558473816
826.388888888889,-8.91626332824106,826.388888888889,-12.2707289367528
829.861111111111,-8.9296717213264,829.861111111111,-12.4119454171025
833.333333333333,-9.00900993665169,833.333333333333,-12.5702322604388
836.805555555556,-9.0165314596681,836.805555555556,-12.6306270295568
840.277777777778,-9.01615627463102,840.277777777778,-12.755334393323
843.75,-9.01414613961558,843.75,-12.8156545278833
847.222222222222,-9.0432335828724,847.222222222222,-12.8595572630257
850.694444444444,-9.01304983089699,850.694444444444,-12.913254134097
854.166666666667,-8.94292150412267,854.166666666667,-12.907441408874
857.638888888889,-8.91981289374786,857.638888888889,-12.8179900309192
861.111111111111,-8.85319291045852,861.111111111111,-12.8501774242255
864.583333333333,-8.75096195328328,864.583333333333,-12.825234370707
868.055555555556,-8.67308612558688,868.055555555556,-12.695727194864
871.527777777778,-8.57856871553543,871.527777777778,-12.6033122119853
875,-8.42501137575323,875,-12.4335092474332
878.472222222222,-8.26794117530235,878.472222222222,-12.3814789570201
881.944444444444,-8.0443892416952,881.944444444444,-12.1702564292933
885.416666666667,-7.94125793435268,885.416666666667,-12.0625945207846
888.888888888889,-7.62693913497088,888.888888888889,-11.9178188855639
892.361111111111,-7.48187414728224,892.361111111111,-11.7894780354873
895.833333333333,-7.18634235430602,895.833333333333,-11.5493937722587
899.305555555556,-7.03208149451143,899.305555555556,-11.4088481297188
902.777777777778,-6.74590570903902,902.777777777778,-11.2851774013948
906.25,-6.54176647624811,906.25,-10.9933126509374
909.722222222222,-6.28642173884435,909.722222222222,-10.8781243880156
913.194444444444,-6.15634220284147,913.194444444444,-10.6524871053179
916.666666666667,-5.96252837808194,916.666666666667,-10.5179312645861
920.138888888889,-5.78928985528418,920.138888888889,-10.2657226468539
923.611111111111,-5.68262207120617,923.611111111111,-10.1012013130034
927.083333333333,-5.58026141959351,927.083333333333,-9.88097333172081
930.555555555556,-5.49895382885191,930.555555555556,-9.68707085725484
934.027777777778,-5.4719227016023,934.027777777778,-9.48023067325622
937.5,-5.42846781223517,937.5,-9.25663603951583
940.972222222222,-5.37931456431895,940.972222222222,-9.13752903703809
944.444444444444,-5.40822325200733,944.444444444444,-8.91464508190833
947.916666666667,-5.35982099577063,947.916666666667,-8.77517270006913
951.388888888889,-5.35564022147526,951.388888888889,-8.53409121774044
954.861111111111,-5.371685805987,954.861111111111,-8.36642517951333
958.333333333333,-5.3198232868082,958.333333333333,-8.18236162196897
961.805555555556,-5.32584266665464,961.805555555556,-8.01987916393148
965.277777777778,-5.3196682626635,965.277777777778,-7.92149085450302
968.75,-5.41049495189381,968.75,-7.75564768683165
972.222222222222,-5.3136254460112,972.222222222222,-7.65902289807093
975.694444444444,-5.33827141564041,975.694444444444,-7.56726709220834
979.166666666667,-5.29792443673253,979.166666666667,-7.56146934429847
982.638888888889,-5.24522866082694,982.638888888889,-7.52873741382615
986.111111111111,-5.20503459176351,986.111111111111,-7.56011297152529
989.583333333333,-5.06018668557721,989.583333333333,-7.54804021193411
993.055555555556,-4.92675781626764,993.055555555556,-7.59839154589693
996.527777777778,-4.76144958600682,996.527777777778,-7.61088080298822
1000,-4.55855717070233,1000,-7.62708624642696
1003.47222222222,-4.36452419543824,1003.47222222222,-7.64480460863251
1006.94444444444,-4.2519296091879,1006.94444444444,-7.60793300355832
1010.41666666667,-4.05525387871995,1010.41666666667,-7.62634640000334
1013.88888888889,-3.81933397301094,1013.88888888889,-7.60583068965704
1017.36111111111,-3.64626651576197,1017.36111111111,-7.64796482898927
1020.83333333333,-3.4753244268538,1020.83333333333,-7.58086304894258
1024.30555555556,-3.3461822956059,1024.30555555556,-7.57419097974702
1027.77777777778,-3.23614124554115,1027.77777777778,-7.47008118369749
1031.25,-3.03474875245877,1031.25,-7.32061643481958
1034.72222222222,-2.77881169660421,1034.72222222222,-7.25775917296994
1038.19444444444,-2.66784429721653,1038.19444444444,-7.04288963763662
1041.66666666667,-2.59107225452189,1041.66666666667,-6.92122957642889
