L-R-Diff Raw,
L-R-Diff Left,
X,Y
Hz,dB
18503.47222,0
18506.94444,0
18510.41667,0
18513.88889,0
18517.36111,0
18520.83333,0
18524.30556,0
18527.77778,0
18531.25,0
18534.72222,0
18538.19444,0
18541.66667,0
18545.13889,0
18548.61111,0
18552.08333,0
18555.55556,0
18559.02778,0
18562.5,0
18565.97222,0
18569.44444,0
18572.91667,0
18576.38889,0
18579.86111,0
18583.33333,0
18586.80556,0
18590.27778,0
18593.75,0
18597.22222,0
18600.69444,0
18604.16667,0
18607.63889,0
18611.11111,0
18614.58333,0
18618.05556,0
18621.52778,0
18625,0
18628.47222,0
18631.94444,0
18635.41667,0
18638.88889,0
18642.36111,0
18645.83333,0
18649.30556,0
18652.77778,0
18656.25,0
18659.72222,0
18663.19444,0
18666.66667,0
18670.13889,0
18673.61111,0
18677.08333,0
18680.55556,0
18684.02778,0
18687.5,0
18690.97222,0
18694.44444,0
18697.91667,0
18701.38889,0
18704.86111,0
18708.33333,0
18711.80556,0
18715.27778,0
18718.75,0
18722.22222,0
18725.69444,0
18729.16667,0
18732.63889,0
18736.11111,0
18739.58333,0
18743.05556,0
18746.52778,0
18750,0
18753.47222,0
18756.94444,0
18760.41667,0
18763.88889,0
18767.36111,0
18770.83333,0
18774.30556,0
18777.77778,0
18781.25,0
18784.72222,0
18788.19444,0
18791.66667,0
18795.13889,0
18798.61111,0
18802.08333,0
18805.55556,0
18809.02778,0
18812.5,0
18815.97222,0
18819.44444,0
18822.91667,0
18826.38889,0
18829.86111,0
18833.33333,0
18836.80556,0
18840.27778,0
18843.75,0
18847.22222,0
18850.69444,0
18854.16667,0
18857.63889,0
18861.11111,0
18864.58333,0
18868.05556,0
18871.52778,0
18875,0
18878.47222,0
18881.94444,0
18885.41667,0
18888.88889,0
18892.36111,0
18895.83333,0
18899.30556,0
18902.77778,0
18906.25,0
18909.72222,0
18913.19444,0
18916.66667,0
18920.13889,0
18923.61111,0
18927.08333,0
18930.55556,0
18934.02778,0
18937.5,0
18940.97222,0
18944.44444,0
18947.91667,0
18951.38889,0
18954.86111,0
18958.33333,0
18961.80556,0
18965.27778,0
18968.75,0
18972.22222,0
18975.69444,0
18979.16667,0
18982.63889,0
18986.11111,0
18989.58333,0
18993.05556,0
18996.52778,0
19000,0
19003.47222,0
19006.94444,0
19010.41667,0
19013.88889,0
19017.36111,0
19020.83333,0
19024.30556,0
19027.77778,0
19031.25,0
19034.72222,0
19038.19444,0
19041.66667,0
19045.13889,0
19048.61111,0
19052.08333,0
19055.55556,0
19059.02778,0
19062.5,0
19065.97222,0
19069.44444,0
19072.91667,0
19076.38889,0
19079.86111,0
19083.33333,0
19086.80556,0
19090.27778,0
19093.75,0
19097.22222,0
19100.69444,0
19104.16667,0
19107.63889,0
19111.11111,0
19114.58333,0
19118.05556,0
19121.52778,0
19125,0
19128.47222,0
19131.94444,0
19135.41667,0
19138.88889,0
19142.36111,0
19145.83333,0
19149.30556,0
19152.77778,0
19156.25,0
19159.72222,0
19163.19444,0
19166.66667,0
19170.13889,0
19173.61111,0
19177.08333,0
19180.55556,0
19184.02778,0
19187.5,0
19190.97222,0
19194.44444,0
19197.91667,0
19201.38889,0
19204.86111,0
19208.33333,0
19211.80556,0
19215.27778,0
19218.75,0
19222.22222,0
19225.69444,0
19229.16667,0
19232.63889,0
19236.11111,0
19239.58333,0
19243.05556,0
19246.52778,0
19250,0
19253.47222,0
19256.94444,0
19260.41667,0
19263.88889,0
19267.36111,0
19270.83333,0
19274.30556,0
19277.77778,0
19281.25,0
19284.72222,0
19288.19444,0
19291.66667,0
19295.13889,0
19298.61111,0
19302.08333,0
19305.55556,0
19309.02778,0
19312.5,0
19315.97222,0
19319.44444,0
19322.91667,0
19326.38889,0
19329.86111,0
19333.33333,0
19336.80556,0
19340.27778,0
19343.75,0
19347.22222,0
19350.69444,0
19354.16667,0
19357.63889,0
19361.11111,0
19364.58333,0
19368.05556,0
19371.52778,0
19375,0
19378.47222,0
19381.94444,0
19385.41667,0
19388.88889,0
19392.36111,0
19395.83333,0
19399.30556,0
19402.77778,0
19406.25,0
19409.72222,0
19413.19444,0
19416.66667,0
19420.13889,0
19423.61111,0
19427.08333,0
19430.55556,0
19434.02778,0
19437.5,0
19440.97222,0
19444.44444,0
19447.91667,0
19451.38889,0
19454.86111,0
19458.33333,0
19461.80556,0
19465.27778,0
19468.75,0
19472.22222,0
19475.69444,0
19479.16667,0
19482.63889,0
19486.11111,0
19489.58333,0
19493.05556,0
19496.52778,0
19500,0
19503.47222,0
19506.94444,0
19510.41667,0
19513.88889,0
19517.36111,0
19520.83333,0
19524.30556,0
19527.77778,0
19531.25,0
19534.72222,0
19538.19444,0
19541.66667,0
19545.13889,0
19548.61111,0
19552.08333,0
19555.55556,0
19559.02778,0
19562.5,0
19565.97222,0
19569.44444,0
19572.91667,0
19576.38889,0
19579.86111,0
19583.33333,0
19586.80556,0
19590.27778,0
19593.75,0
19597.22222,0
19600.69444,0
19604.16667,0
19607.63889,0
19611.11111,0
19614.58333,0
19618.05556,0
19621.52778,0
19625,0
19628.47222,0
19631.94444,0
19635.41667,0
19638.88889,0
19642.36111,0
19645.83333,0
19649.30556,0
19652.77778,0
19656.25,0
19659.72222,0
19663.19444,0
19666.66667,0
19670.13889,0
19673.61111,0
19677.08333,0
19680.55556,0
19684.02778,0
19687.5,0
19690.97222,0
19694.44444,0
19697.91667,0
19701.38889,0
19704.86111,0
19708.33333,0
19711.80556,0
19715.27778,0
19718.75,0
19722.22222,0
19725.69444,0
19729.16667,0
19732.63889,0
19736.11111,0
19739.58333,0
19743.05556,0
19746.52778,0
19750,0
19753.47222,0
19756.94444,0
19760.41667,0
19763.88889,0
19767.36111,0
19770.83333,0
19774.30556,0
19777.77778,0
19781.25,0
19784.72222,0
19788.19444,0
19791.66667,0
19795.13889,0
19798.61111,0
19802.08333,0
19805.55556,0
19809.02778,0
19812.5,0
19815.97222,0
19819.44444,0
19822.91667,0
19826.38889,0
19829.86111,0
19833.33333,0
19836.80556,0
19840.27778,0
19843.75,0
19847.22222,0
19850.69444,0
19854.16667,0
19857.63889,0
19861.11111,0
19864.58333,0
19868.05556,0
19871.52778,0
19875,0
19878.47222,0
19881.94444,0
19885.41667,0
19888.88889,0
19892.36111,0
19895.83333,0
19899.30556,0
19902.77778,0
19906.25,0
19909.72222,0
19913.19444,0
19916.66667,0
19920.13889,0
19923.61111,0
19927.08333,0
19930.55556,0
19934.02778,0
19937.5,0
19940.97222,0
19944.44444,0
19947.91667,0
19951.38889,0
19954.86111,0
19958.33333,0
19961.80556,0
19965.27778,0
19968.75,0
19972.22222,0
19975.69444,0
19979.16667,0
19982.63889,0
19986.11111,0
19989.58333,0
19993.05556,0
19996.52778,0
20000,0
